cik,name,sic,st
1423739,"Protective Life Secured Trust 2008-B",6311,DE
1423740,"Protective Life Secured Trust 2008-C",6311,DE
1423741,"Hartford Life Global Funding Trust 2008-001",6311,DE
1423818,"Z-II, Inc.",6770,NY
1423858,"Citicorp Mortgage Securities Trust, Series 2008-1",6189,MO
1423859,"Protective Life Secured Trust 2008-2",6311,DE
1423869,"PACIFIC CITY FINANCIAL CORP",6022,CA
1423948,"Tiptree Financial Partners, L.P.",6199,NY
1423954,"Banc of America Mortgage 2008-A Trust",6189,NC
1423974,"Farrallon, Inc",6770,NC
1423975,"Ford Credit Auto Owner Trust 2008-A",6189,MI
1424182,"Broadstone Net Lease, Inc.",6798,NY
1424185,"Wachovia Auto Loan Owner Trust 2008-1",6189,NV
1424215,"China Growth Alliance Ltd",6770,F4
1424347,"Opportunity Acquisition Corp.",6770,CA
1424353,"Mistral Acquisition CO",6770,NY
1424371,"Wells Fargo Mortgage Backed Securities 2008-AR1 Trust",6189,MD
1424454,"Rovi Corp",6794,CA
1424458,"RALI Series 2003-QS8 Trust",6189,MN
1424459,"RALI Series 2003-QS10 Trust",6189,MN
1424460,"RALI Series 2003-QS11 Trust",6189,MN
1424461,"RALI Series 2003-QS15 Trust",6189,MN
1424462,"RALI Series 2003-QS22 Trust",6189,MN
1424463,"RFMSI Series 2003-S7 Trust",6189,MN
1424464,"RFMSI Series 2003-S14 Trust",6189,MN
1424465,"RFMSI Series 2003-S15 Trust",6189,MN
1424466,"RFMSI Series 2003-S18 Trust",6189,MN
1424565,"Orbit Acquisition Corp.",6770,NY
1424584,"BSV VIII INC",6770,TN
1424585,"BSV VII INC",6770,TN
1424586,"BSV VI INC",6770,TN
1424587,"BSV V INC",6770,TN
1424605,"Protective Life Secured Trust 2008-1",6311,DE
1424626,"Genworth Global Funding Trust 2008-4",6311,VA
1424628,"Genworth Global Funding Trust 2008-5",6311,VA
1424808,"Corporate Acquirers, Inc.",6770,NY
1424879,"Moody National REIT I, Inc.",6798,TX
1424990,"Deep Liquidity, Inc.",6200,TX
1425035,"Shatrusen, Inc.",6770,FL
1425053,"Wells Fargo Mortgage Backed Securities 2008-AR2 Trust",6189,MD
1425054,"CAPITAL AUTO RECEIVABLES ASSET TRUST 2008-1",6189,DE
1425150,"Open Acquisition Corp.",6770,NY
1425289,"BRIGHTLANE CORP.",6500,TX
1425345,"A10 CAPITAL LLC",6189,ID
1425379,"JWL Partners Acquisition Corp.",6770,NY
1425734,"K Road Acquisition CORP",6770,NY
1425772,"United Services Management CORP",6770,NY
1425791,"Thornburg Mortgage Securities Corp",6189,NM
1425796,"National City Mortgage Capital Trust 2008-1",6189,OH
1425844,"Morgan Stanley Capital I Trust 2008-TOP29",6189,NY
1425883,"Independent Film Development CORP",6799,NY
1425919,"Islet Sciences, Inc.",6770,CA
1425923,"Cole Real Estate Investments, Inc.",6798,AZ
1425965,"Deutsche Bank Contingent Capital Trust III",6189,NY
1425984,"Redstar Partners, Inc.",6770,NY
1425988,"Genworth Global Funding Trust 2008-7",6311,VA
1425991,"Genworth Global Funding Trust 2008-6",6311,VA
1426011,"TALON REAL ESTATE HOLDING CORP.",6798,MN
1426082,"Lehman Mortgage Trust 2008-2",6189,NY
1426111,"MFResidential Investments, Inc.",6798,NY
1426209,"ESCO Global Realty Corp.",6531,A1
1426383,"BCAP LLC Trust 2008-IND1",6189,NY
1426441,"NATIONAL SECURITY SOLUTIONS INC.",6770,DE
1426506,"SMG Indium Resources Ltd.",6221,NY
1426609,"RALI Series 2008-QR1 Trust",6189,MN
1426634,"Indas Green Acquisition CORP",6770,U0
1426760,"Global Entertainment & Media Holdings Corp",6770,NY
1426785,"CHRYSLER FINANCIAL AUTO SECURITIZATION TRUST 2008-A",6189,MI
1426786,"Infinity I-China Acquisition CORP",6770,K3
1426920,"CREDIT SUISSE COMMERCIAL MORTGAGE TRUST SERIES 2008-C1",6189,NY
1426959,"Delos Acquisition Corp.",6770,IL
1427021,"Thornburg Mortgage Securities Trust 2008-1",6189,MD
1427052,"Tri-Artisan Acquisition Corp",6770,NY
1427114,"Nelnet Student Loan Trust 2008-1",6189,NE
1427157,"Harley-Davidson Motorcycle Trust 2008-1",6189,NV
1427288,"KeyCorp Capital X",6189,OH
1427300,"CHL Mortgage Pass-Through Trust Resecuritization 2008-2R",6189,CA
1427301,"CHL Mortgage Pass-Through Trust 2008-1",6189,CA
1427352,"Inelco Corp",6770,FL
1427420,"8 By 8 Inc.",6770,FL
1427433,"Arrin CORP",6770,CA
1427434,"Xertech Inc.",6770,CA
1427490,"First Horizon Asset Sec Mort Pass Thr Certs Ser 2008-1",6189,TX
1427500,"Genworth Global Funding Trust 2008-8",6311,VA
1427502,"Protective Life Secured Trust 2008-3",6311,DE
1427687,"Banc of America Commercial Mortgage Inc., Series 2008-LS1",6189,NC
1428040,"Polaris Futures Fund L.P.",6221,NY
1428042,"Meritage Futures Fund L.P.",6221,NY
1428043,"LV Futures Fund L.P.",6221,NY
1428084,"Principal Life Income Fundings Trust 2008-001",6189,IA
1428094,"Principal Life Income Fundings Trust 2008-003",6189,IA
1428095,"Principal Life Income Fundings Trust 2008-002",6189,IA
1428137,"Protective Life Secured Trust 2008-4",6311,DE
1428140,"Principal Life Income Fundings Trust 2008-004",6189,IA
1428142,"Allstate Life Global Funding Trust 2008-1",6189,IL
1428205,"Armour Residential REIT, Inc.",6798,FL
1428211,"Home School Holdings, Inc.",6770,IL
1428217,"CR Acquisition Corp.",6770,NY
1428246,"Allstate Life Global Funding Trust 2008-2",6189,IL
1428322,"J.W. Childs Acquisition I Corp.",6770,MA
1428509,"Transformation Capital CORP",6770,NY
1428525,"CNH Equipment Trust 2008-A",6189,IL
1428554,"Allstate Life Global Funding Trust 2008-3",6189,IL
1428555,"POINT ASSET MANAGEMENT, INC.",6798,PA
1428570,"SIDHU SPECIAL PURPOSE CAPITAL CORP.",6770,PA
1428719,"Principal Life Income Fundings Trust 2008-005",6189,IA
1428720,"Principal Life Income Fundings Trust 2008-006",6189,IA
1428721,"Principal Life Income Fundings Trust 2008-007",6189,IA
1428722,"Principal Life Income Fundings Trust 2008-008",6189,IA
1428723,"Protective Life Secured Trust 2008-5",6311,DE
1428794,"BHG Acquisition Corp",6770,CT
1428802,"Auburn Bancorp, Inc.",6035,ME
1429011,"Angelo, Gordon Acquisition Corp.",6770,NY
1429092,"Leopard Acquisition Corp.",6770,WY
1429202,"Nissan Auto Lease Trust 2008-A",6189,DE
1429286,"Principal Life Income Fundings Trust 2008-009",6189,IA
1429288,"Principal Life Income Fundings Trust 2008-010",6189,IA
1429289,"Principal Life Income Fundings Trust 2008-011",6189,IA
1429290,"Principal Life Income Fundings Trust 2008-012",6189,IA
1429292,"Galiot Capital CORP",6798,NY
1429298,"Citigroup Commercial Mortgage Trust 2008-C7",6189,NY
1429328,"Protective Life Secured Trust 2008-6",6311,DE
1429329,"Genworth Global Funding Trust 2008-9",6311,VA
1429330,"Genworth Global Funding Trust 2008-10",6311,VA
1429385,"World Omni Auto Receivables Trust 2008-A",6189,FL
1429401,"TIAA-CREF Life Insurance CO",6311,NY
1429469,"Sunshine Financial Inc.",6035,FL
1429470,"Tryon Alpha, Inc.",6770,NC
1429527,"HOME FEDERAL BANCORP, INC. OF LOUISIANA/LA",6036,LA
1429593,"Lambert's Cove Acquisition CORP",6770,GA
1429671,"SLC Student Loan Trust 2008-1",6189,CT
1429688,"FinTech Acquisition Corp.",6770,DE
1429693,"MacroShares $100 Oil Up Trust",6189,NY
1429694,"MacroShares $100 Oil Down Trust",6189,NY
1429701,"Fifth Third Capital Trust VII",6189,OH
1429880,"Principal Life Income Fundings Trust 35",6189,IA
1429921,"Protective Life Secured Trust 2008-7",6311,DE
1429999,"MRU ABS II LLC",6189,NY
1430115,"Nelnet Student Loan Trust 2008-2",6189,NE
1430174,"Oro East Mining, Inc.",6770,CA
1430175,"ACCELERATED ACQUISITIONS II INC",6770,CA
1430259,"Carey Watermark Investors Inc",6500,NY
1430274,"Hartford Life Global Funding Trust 2008-002",6311,DE
1430300,"Global Warming Solutions, Inc.",6794,TX
1430319,"C & C TOURS INC",6770,UT
1430501,"Liberty Lane Acquisition Corp.",6770,NH
1430518,"Principal Life Income Fundings Trust 2008-013",6189,IA
1430519,"Principal Life Income Fundings Trust 2008-014",6189,IA
1430520,"Principal Life Income Fundings Trust 2008-015",6189,IA
1430523,"REALBIZ MEDIA GROUP, INC",6531,NJ
1430576,"Genworth Global Funding Trust 2008-11",6311,VA
1430577,"Protective Life Secured Trust 2008-8",6311,DE
1430588,"Genworth Global Funding Trust 2008-12",6311,VA
1430592,"Financial Engines, Inc.",6282,CA
1430685,"USAA Auto Owner Trust 2008-2",6189,TX
1430723,"ServisFirst Bancshares, Inc.",6022,AL
1430972,"Luminent LLC",6798,PA
1430996,"Structured Adjustable Rate Mortgage Loan Trust Series 2008-1",6189,NY
1431048,"MS&AD Insurance Group Holdings, Inc.",6331,M0
1431095,"BCAP LLC Trust 2008-IND2",6189,NY
1431102,"Principal Life Income Fundings Trust 2008-016",6189,IA
1431103,"Principal Life Income Fundings Trust 2008-017",6189,IA
1431104,"Principal Life Income Fundings Trust 2008-018",6189,IA
1431105,"Principal Life Income Fundings Trust 2008-019",6189,IA
1431125,"Protective Life Secured Trust 2008-9",6311,DE
1431126,"Genworth Global Funding Trust 2008-13",6311,VA
1431127,"Genworth Global Funding Trust 2008-14",6311,VA
1431223,"SLM Student Loan Trust 2008-4",6189,VA
1431224,"SLM Student Loan Trust 2008-5",6189,VA
1431225,"SLM Student Loan Trust 2008-6",6189,VA
1431360,"GF Acquisition Corp /CA/",6770,CA
1431559,"CFO Advisory Group, Inc.",6770,NY
1431567,"Oak Valley Bancorp",6022,CA
1431654,"LB-UBS Commercial Mortgage Trust 2008-C1",6189,NY
1431688,"Principal Life Income Fundings Trust 2008-020",6321,IA
1431689,"Principal Life Income Fundings Trust 2008-021",6321,IA
1431690,"Principal Life Income Fundings Trust 2008-022",6321,IA
1431691,"Principal Life Income Fundings Trust 2008-023",6321,IA
1431714,"John Deere Owner Trust 2008",6189,NV
1431748,"Protective Life Secured Trust 2008-10",6311,DE
1431750,"Genworth Global Funding Trust 2008-15",6311,VA
1431752,"Genworth Global Funding Trust 2008-16",6311,VA
1431766,"FSP 303 East Wacker Drive Corp.",6512,MA
1431773,"Resource Services Inc.",6770,A6
1431794,"Alternative Loan Trust Resecuritization 2008-2R",6189,CA
1431835,"LiverpoolGroup, Inc.",6770,OK
1431836,"Clovis Group, Inc.",6770,OK
1431837,"Locan, Inc.",6770,OK
1431987,"Volkswagen Auto Loan Enhanced Trust 2008-1",6189,VA
1432092,"PHH Mortgage Trust, Series 2008-CIM1",6189,NC
1432143,"Nelnet Student Loan Trust 2008-3",6189,NE
1432234,"LMI HOLDINGS INC",6331,PA
1432261,"Principal Life Income Fundings Trust 2008-024",6321,IA
1432262,"Principal Life Income Fundings Trust 2008-025",6321,IA
1432263,"Principal Life Income Fundings Trust 2008-026",6321,IA
1432265,"Protective Life Secured Trust 2008-11",6311,DE
1432269,"Mayquest Ventures, Inc.",6770,G4
1432270,"AmQuest Holdings, Inc.",6770,N8
1432271,"Rampart Studios Inc.",6770,A1
1432272,"Innovative Wireless Technologies, Inc.",6770,NY
1432273,"Golden Vista International, Inc.",6770,FL
1432274,"Greenrock Ventures, Inc.",6770,2H
1432321,"Principal Life Income Fundings Trust 2008-027",6321,IA
1432322,"Ford Credit Auto Owner Trust 2008-B",6189,MI
1432405,"Merchants & Marine Bancorp, Inc.",6022,MS
1432445,"Veterinary Pet Insurance CO",6324,CA
1432823,"J.P. Morgan Chase Commercial Mortgage Securities Trust 2008-C2",6189,MA
1432837,"EIGHT-EIGHT ACQUISITION CORP. III",6770,IN
1432838,"Eight-Eight Acquisition Corp. II",6770,IN
1432840,"Eight-Eight Acquisition Corp. I",6770,IN
1432898,"Principal Life Income Fundings Trust 2008-031",6321,IA
1432899,"Principal Life Income Fundings Trust 2008-030",6321,IA
1432900,"Principal Life Income Fundings Trust 2008-029",6321,IA
1432901,"Principal Life Income Fundings Trust 2008-028",6321,IA
1432939,"CREDEX CORP",6199,FL
1432961,"MLMT 2008-C1",6189,NY
1432996,"Genworth Global Funding Trust 2008-21",6311,VA
1432997,"Genworth Global Funding Trust 2008-20",6311,VA
1432998,"Genworth Global Funding Trust 2008-19",6311,VA
1432999,"Principal Life Income Fundings Trust 36",6189,IA
1433002,"Banc of America Funding 2008-1 Trust",6189,MD
1433003,"Principal Life Income Fundings Trust 2008-032",6321,IA
1433014,"Principal Life Income Fundings Trust 37",6321,IA
1433061,"Caterpillar Financial Asset Trust 2008-A",6189,NV
1433147,"SUPERFUND GOLD, L.P.",6221,J5
1433453,"Madison Square Capital, Inc.",6798,NY
1433540,"Home Federal Holdings CORP",6021,GA
1433561,"Winrock International, Inc.",6770,DE
1433562,"Greenstone Ventures, Inc.",6770,PA
1433563,"Glacier Enterprises, Inc.",6770,OH
1433564,"Sino-American Net Media Corp",6770,CA
1433566,"Asia Quest Ventures, Inc.",6770,MI
1433605,"FOUR STAR HOLDINGS, INC.",6500,AL
1433623,"Buyer Group International, Inc.",6500,TX
1433642,"Hamilton Lane INC",6282,PA
1433651,"Genworth Global Funding Trust 2008-22",6311,VA
1433652,"Genworth Global Funding Trust 2008-23",6311,VA
1433653,"Allstate Life Global Funding Trust 2008-4",6189,IL
1433715,"STATIONMATE INC",6770,TX
1433821,"Corix Bioscience, Inc.",6512,CA
1433994,"CurrencyShares Singapore Dollar Trust",6221,MD
1433995,"CurrencyShares Russian Ruble Trust",6221,MD
1433996,"CurrencyShares Hong Kong Dollar Trust",6221,MD
1433997,"CurrencyShares South African Rand Trust",6221,MD
1434092,"Universal Acquisitions Corp./DE",6770,X1
1434097,"SPORTSCO INC",6770,TX
1434109,"DRC Ventures ,Inc.",6770,NY
1434228,"PRIVATEBANCORP CAPITAL TRUST IV",6022,IL
1434333,"SLM Student Loan Trust 2008-7",6189,VA
1434334,"SLM Student Loan Trust 2008-8",6189,VA
1434335,"SLM Student Loan Trust 2008-9",6189,VA
1434380,"Genworth Global Funding Trust 2008-24",6311,VA
1434382,"CHRYSLER FINANCIAL AUTO SECURITIZATION TRUST 2008-B",6189,MI
1434387,"HARTFORD LIFE GLOBAL FUNDING TRUST 2008-003",6311,DE
1434482,"Principal Life Income Fundings Trust 2008-033",6321,IA
1434483,"Principal Life Income Fundings Trust 2008-034",6321,IA
1434484,"Principal Life Income Fundings Trust 2008-035",6321,IA
1434486,"Capital Auto Receivables Asset Trust 2008-2",6189,DE
1434517,"Nelnet Student Loan Trust 2008-4",6189,NE
1434569,"Wells Fargo Capital XIV",6021,MN
1434620,"ILG, Inc.",6531,FL
1434621,"LendingTree, Inc.",6163,NC
1434656,"CIT Equipment Collateral 2008-VT1",6189,NJ
1434663,"CNH Equipment Trust 2008-B",6189,IL
1434686,"PartnerRe Finance A LLC",6321,CT
1434743,"1st Financial Services CORP",6022,NC
1434822,"Principal Life Income Fundings Trust 2008-036",6321,IA
1434823,"Principal Life Income Fundings Trust 2008-037",6321,IA
1434824,"Principal Life Income Fundings Trust 2008-038",6321,IA
1434826,"Genworth Global Funding Trust 2008-17",6311,VA
1434828,"Genworth Global Funding Trust 2008-18",6311,VA
1434861,"Genworth Global Funding Trust 2008-25",6311,VA
1434862,"Genworth Global Funding 2008-26",6311,VA
1434974,"GOLDEN PIG VENTURES INC",6770,A1
1434976,"THREE SIGMA VENTURES INC",6770,A1
1434994,"SILVER HILL MINES INC",6770,WA
1435068,"Liquidnet Holdings, Inc.",6211,NY
1435099,"BBVA US SENIOR, S.A. UNIPERSONAL",6029,NY
1435104,"Thornburg Mortgage Securities Trust 2008-2",6189,NM
1435161,"AB&T Financial CORP",6021,NC
1435440,"Principal Life Income Fundings Trust 2008-041",6321,IA
1435441,"Principal Life Income Fundings Trust 2008-040",6321,IA
1435442,"Principal Life Income Fundings Trust 2008-039",6321,IA
1435452,"Symphony Acquisition Corp.",6770,NY
1435453,"Allstate Life Global Funding Trust 2008-5",6189,IL
1435508,"First Savings Financial Group Inc",6035,IN
1435512,"Ford Credit Auto Owner Trust 2008-C",6189,MI
1435536,"AmeriCredit Automobile Receivables Trust 2008-A-F",6189,NV
1435537,"Genworth Global Funding Trust 2008-27",6311,VA
1435538,"Genworth Global Funding Trust 2008-28",6311,VA
1435577,"Staccato Acquisition Corp.",6770,NY
1435614,"Console Acquisition CORP",6770,DC
1435617,"POWERDYNE INTERNATIONAL, INC.",6770,RI
1435622,"Vanholt Group LTD",6770,OH
1435943,"Barrick Gold Financeco LLC",6189,UT
1435947,"Bethesda C0801, Inc.",6770,FL
1435967,"MacroShares Housing Depositor, LLC",6189,NJ
1436015,"ING USA Global Funding Trust 6",6189,PA
1436070,"Principal Life Income Fundings Trust 2008-042",6321,IA
1436071,"Principal Life Income Fundings Trust 2008-043",6321,IA
1436072,"Principal Life Income Fundings Trust 2008-044",6321,IA
1436086,"Protective Life Secured Trust 2008-12",6311,AL
1436205,"MacroShares Major Metro Housing Down Trust",6189,NJ
1436206,"MacroShares Major Metro Housing Up Trust",6189,NJ
1436222,"Structured Adjustable Rate Mortgage Loan Trust Series 2008-2",6189,NY
1436329,"Lehman Mortgage Trust 2008-3",6189,NY
1436425,"HOME BANCORP, INC.",6036,LA
1436526,"Citicorp Mortgage Securities Trust, Series 2008-2",6189,MO
1436544,"Principal Life Income Fundings Trust 2008-045",6321,IA
1436545,"Principal Life Income Fundings Trust 2008-046",6321,IA
1436546,"Principal Life Income Fundings Trust 2008-047",6321,IA
1436571,"Protective Life Secured Trust 2008-13",6311,AL
1436593,"Genworth Global Funding Trust 2008-29",6311,VA
1436641,"Petra Real Estate Opportunity Trust",6798,NY
1436780,"SLC Student Loan Trust 2008-2",6189,CT
1436859,"Nissan Auto Receivables 2008-B Owner Trust",6189,DE
1436872,"PrepaYd, Inc.",6199,CA
1436975,"LIGHTSTONE VALUE PLUS REAL ESTATE INVESTMENT TRUST II INC",6798,NJ
1437071,"Invesco Mortgage Capital Inc.",6798,GA
1437072,"Hyundai Auto Receivables Trust 2008-A",6189,CA
1437073,"Lehman Mortgage Trust 2008-4",6189,NY
1437074,"Franklin Auto Trust 2008-A",6189,UT
1437159,"Principal Life Income Fundings Trust 2008-051",6321,IA
1437160,"Principal Life Income Fundings Trust 2008-050",6321,IA
1437161,"Principal Life Income Fundings Trust 2008-049",6321,IA
1437162,"Principal Life Income Fundings Trust 2008-048",6321,IA
1437172,"Evetsco, Inc.",6770,UT
1437207,"Protective Life Secured Trust 2008-14",6311,DE
1437213,"Coastal Carolina Bancshares, Inc.",6021,SC
1437221,"Genworth Global Funding Trust 2008-31",6311,VA
1437223,"Genworth Global Funding Trust 2008-30",6311,VA
1437236,"GREEN BRIDGE TECHNOLOGY INC",6770,CA
1437425,"HIBERNIA BANCORP, INC.",6036,LA
1437442,"Wachovia Auto Owner Trust 2008-A",6189,NV
1437473,"Banc of America Commercial Mortgage Inc., Series 2008-1",6189,NC
1437476,"Eagle Oil Holding Company, Inc.",6500,NV
1437479,"ENB Financial Corp",6021,PA
1437663,"Principal Life Income Fundings Trust 38",6321,IA
1437680,"Principal Life Income Fundings Trust 2008-052",6321,IA
1437681,"Principal Life Income Fundings Trust 2008-053",6321,IA
1437682,"Principal Life Income Fundings Trust 2008-054",6321,IA
1437685,"Protective Life Secured Trust 2008-15",6311,DE
1437693,"HURON COMMUNITY FINANCIAL SERVICES INC",6022,MI
1437720,"Genworth Global Funding Trust 2008-32",6311,VA
1437721,"Genworth Global Funding Trust 2008-33",6311,VA
1437765,"Spence-Lingo & Company, Ltd",6411,X1
1437958,"COASTAL FINANCIAL CORP",6022,WA
1437971,"Honda Auto Receivables 2008-1 Owner Trust",6189,CA
1438139,"ONE XL CORP",6770,NC
1438236,"Aviv REIT, Inc.",6798,IL
1438332,"Principal Life Income Fundings Trust 2008-055",6321,IA
1438334,"Principal Life Income Fundings Trust 2008-056",6321,IA
1438335,"Principal Life Income Fundings Trust 2008-057",6321,IA
1438347,"Protective Life Secured Trust 2008-16",6311,DE
1438348,"Genworth Global Funding Trust 2008-34",6311,VA
1438349,"Genworth Global Funding Trust 2008-35",6311,VA
1438355,"CapitalSource Healthcare REIT",6798,CA
1438357,"Gabelli Entertainment & Telecommunications Acquisition Corp.",6770,CT
1438358,"Greenwich PMV Acquisition Corp.",6770,CT
1438392,"JETPADS, INC.",6510,CA
1438439,"CarMax Auto Owner Trust 2008-2",6189,VA
1438575,"OMA Enterprises Corp.",6770,A1
1438846,"Principal Life Income Fundings Trust 39",6321,IA
1438897,"Inland Diversified Real Estate Trust, Inc.",6798,IL
1438916,"Principal Life Income Fundings Trust 2008-058",6321,IA
1438932,"Protective Life Secured Trust 2008-17",6311,DE
1438945,"Strike Axe, Inc",6770,UT
1438958,"Genworth Global Funding Trust 2008-36",6311,VA
1439083,"CWCapital Realty Trust Inc.",6798,NY
1439106,"Stonecrest One, Inc.",6770,NC
1439226,"USAA Auto Owner Trust 2008-3",6189,TX
1439240,"SK Shasta Acquisition Corp. 4",6770,A1
1439241,"SK Shasta Acquisition Corp. 3",6770,A1
1439242,"SK Shasta Acquisition Corp. 2",6770,A1
1439245,"SK Shasta Acquisition Corp. 1",6770,A1
1439248,"Totalsoft Acquisition Group, Inc.",6770,CA
1439299,"Consumer Capital Group, Inc.",6159,NY
1439324,"Shared 1, Inc",6770,SC
1439348,"Principal Life Income Fundings Trust 2008-061",6321,IA
1439349,"Principal Life Income Fundings Trust 2008-060",6321,IA
1439350,"Principal Life Income Fundings Trust 2008-059",6321,IA
1439351,"Protective Life Secured Trust 2008-18",6311,DE
1439369,"Genworth Global Funding Trust 2008-37",6311,VA
1439370,"Genworth Global Funding Trust 2008-38",6311,VA
1439528,"Nelnet Student Loan Trust 2009-1",6189,NE
1439567,"United States Short Oil Fund, LP",6221,CA
1439570,"Advanced Water Technology Holdings, Inc.",6770,CA
1439672,"Campello Bancorp, Inc.",6022,MA
1439697,"World Omni Auto Leasing LLC",6189,FL
1439746,"RESOURCE HOLDINGS, INC.",6770,CA
1439750,"Merrill Auto Trust Securitization 2008-1",6189,NY
1439802,"Nugent Aerospace Inc.",6770,FL
1439923,"Principal Life Income Fundings Trust 2008-062",6321,IA
